note,auteur,avis,assureur,produit,day_date,day_month,day_year,avis_en,token_avis_en,vecteur_moyen,vecteur_0,vecteur_1,vecteur_2,vecteur_3,vecteur_4,vecteur_5,vecteur_6,vecteur_7,vecteur_8,vecteur_9
3,magdelaine-v-108175,plusieurs allerretour pour obtenir les bons documents avec le nom de ma fille propriétaire du véhicule et conductrice principale  mon nom sur tous les documents,L'olivier Assurance,auto,26,mars,2021,several trips to get the right documents with the name of my daughter owner of the vehicle and main driver my name on all the documents,"['several', 'get', 'right', 'name', 'daughter', 'owner', 'vehicle', 'main', 'driver']","[-0.0153311  -0.00744105  0.01274411 -0.01134506  0.04309534  0.00861986
 -0.01568868  0.00512261 -0.0006577  -0.02540741]",-0.015331098,-0.007441046,0.012744109,-0.011345062,0.043095335,0.008619857,-0.01568868,0.005122611,-0.0006576979,-0.02540741
4,carneiro-d-137142,je suis très satisfait de votre service rapidité clair et professionnel merci de continuer dans cette direction ou le client est important et au centre de vos priorités,L'olivier Assurance,auto,12,octobre,2021,I am very satisfied with your clear and professional fast service thank you for continuing in this direction where the customer is important and at the center of your priorities,"['very', 'satisfied', 'clear', 'professional', 'fast', 'service', 'thank', 'direction', 'customer', 'important', 'center']","[-0.04448992  0.00063565  0.00637808 -0.00682781  0.02598001 -0.01373368
  0.00252959 -0.01746999  0.03585401  0.0045167 ]",-0.04448992,0.0006356493,0.0063780798,-0.0068278075,0.025980014,-0.013733681,0.002529587,-0.017469991,0.035854008,0.004516697
4,igras-j-117265,votre service dassurance reste dans des prix correcte ainsi niveaux rapidité pour lequelle il faut être assurer est rapide et efficace,L'olivier Assurance,auto,16,juin,2021,your insurance service remains at correct prices and speed levels for which it is necessary to be insured is fast and efficient,"['insurance', 'service', 'correct', 'speed', 'necessary', 'be', 'fast', 'efficient']","[ 0.02388005 -0.00447512  0.03158262 -0.00567468 -0.00999973 -0.01119149
 -0.00653761  0.00225383 -0.0125712  -0.03383071]",0.023880053,-0.0044751214,0.031582624,-0.005674677,-0.009999728,-0.011191487,-0.0065376144,0.0022538323,-0.012571197,-0.033830713
4,patrice-v-107809,commercial très patient et sympathique les prix me conviennent jespère que les remarques négatives sur les sites comparateurs ne sont pas fondées à lavenir pour le moment je suis convaincu de la démarche,Direct Assurance,auto,24,mars,2021,very patient and friendly salesperson the prices suit me I hope that the negative remarks on the comparison sites are not justified in the future for the moment I am convinced of the approach,"['very', 'patient', 'friendly', 'salesperson', 'suit', 'negative', 'comparison', 'not', 'future', 'moment', 'approach']","[-0.0252508  -0.00234271  0.02686722  0.00718806  0.02387341  0.00563357
  0.01338775 -0.02798494 -0.02402953 -0.04961521]",-0.0252508,-0.0023427124,0.026867218,0.007188056,0.023873406,0.0056335656,0.013387745,-0.02798494,-0.02402953,-0.049615208
1,tony-63897,bonjour je serais intéresse car jai eu un sinistre de mon quad un vandalisme jai eu le montent de lexpert a combien que sa été chiffre et je suis assuré tous  risque et je nai toujour pas eté indemniser par lassurances  dan 5 jour sa fera 3 moi que jattend merci de votre réponse,MACIF,auto,11,mai,2018,hello I would be interested because I had a claim on my quad a vandalism I had the amount of the expert how much it was and I am insured against all risks and I still have not been compensated by insurance in 5 days it will be 3 me that I am waiting for Thank you for your reply,"['hello', 'be', 'interested', 'had', 'claim', 'quad', 'vandalism', 'amount', 'expert', 'much', 'was', 'still', 'not', 'insurance', 'reply']","[ 0.00600702 -0.02393558 -0.00451876  0.02855157 -0.00047562  0.00611852
 -0.00814734 -0.01127969 -0.01101865 -0.01887391]",0.0060070246,-0.023935584,-0.0045187618,0.028551573,-0.00047562397,0.0061185234,-0.008147342,-0.011279694,-0.011018654,-0.01887391
4,servanin-d-135133,j ai trouve le contrat qui offre garantie et prix accueil téléphonique correcte et professionnel a voir sur le long terme le suivi des clients,L'olivier Assurance,auto,29,septembre,2021,I found the contract which offers guarantee and price correct and professional telephone reception to see on the long term the follow-up of the customers,"['found', 'contract', 'guarantee', 'price', 'correct', 'professional', 'telephone', 'reception', 'see', 'long', 'term', 'follow-up']","[-0.02190379 -0.01889337 -0.00280466 -0.02105143 -0.00557722  0.03841919
  0.02841788  0.01405002  0.01425251 -0.02370667]",-0.021903792,-0.018893372,-0.0028046577,-0.021051427,-0.005577225,0.038419187,0.02841788,0.014050025,0.014252506,-0.023706669
4,annick-l-116432,bonjour pour la souscription du contrat je suis satisfaite du service nayant jamais eue de sinistre important je ne puis juger de la qualité de vos services,Direct Assurance,auto,9,juin,2021,hello for the subscription of the contract I am satisfied with the service having never had a major claim I cannot judge the quality of your services,"['hello', 'subscription', 'contract', 'satisfied', 'service', 'never', 'had', 'major', 'claim', 'quality']","[-0.01076072 -0.00671917 -0.02337673 -0.00493798  0.01927805 -0.05180847
 -0.02534253 -0.02807517  0.01418662  0.01257944]",-0.010760723,-0.006719172,-0.02337673,-0.004937982,0.019278053,-0.05180847,-0.025342528,-0.02807517,0.014186619,0.012579439
5,pekko-t-132945,rapide efficace et au juste prix la souscription se fait rapidement avec des questions qui peuvent être amélioré pour la fluidité mais dans lensemble cest très facile,Direct Assurance,auto,15,septembre,2021,fast efficient and at the right price the subscription is done quickly with questions that can be improved for fluidity but overall it is very easy,"['fast', 'efficient', 'right', 'price', 'subscription', 'quickly', 'be', 'fluidity', 'overall', 'very', 'easy']","[-0.01003222  0.01050114  0.00970449  0.00621228  0.04625152  0.00663707
 -0.00528136  0.01764226 -0.00488535 -0.00314998]",-0.010032215,0.010501136,0.009704491,0.006212281,0.046251524,0.0066370666,-0.0052813594,0.017642258,-0.0048853536,-0.0031499788
4,soumboud-g-111179,je suis très satisfait du service client mon interlocutrice au moment de la souscription de mon contrat a été très claire très pédagogue et dune réelle sympathie,L'olivier Assurance,auto,21,avril,2021,I am very satisfied with the customer service my interlocutor at the time of the subscription of my contract was very clear very educational and of a real sympathy,"['very', 'satisfied', 'customer', 'service', 'interlocutor', 'time', 'subscription', 'contract', 'was', 'clear', 'educational', 'real', 'sympathy']","[-0.01150834  0.00460789  0.00381882 -0.02689826  0.0403871  -0.00839631
 -0.01582184 -0.02728322  0.01837705  0.01257911]",-0.011508342,0.0046078875,0.0038188198,-0.026898256,0.0403871,-0.008396311,-0.015821842,-0.027283218,0.018377045,0.012579108
4,hamiche-m-117001,je suis satisfait du service de la rapidité de la souscription  des prix abordables  facilité de sinscrire à un contrat auto  même les prix sent abordables  merci,L'olivier Assurance,auto,14,juin,2021,I am satisfied with the service the speed of subscription affordable prices ease of signing up for a car contract even the prices feel affordable thank you,"['satisfied', 'service', 'speed', 'subscription', 'affordable', 'ease', 'car', 'contract', 'even', 'thank']","[-0.00921543  0.00720741 -0.01779866 -0.05172015  0.00831714 -0.02870824
 -0.00023155 -0.02464876 -0.0009428   0.02050894]",-0.009215429,0.007207407,-0.017798657,-0.05172015,0.008317137,-0.028708244,-0.00023154952,-0.024648763,-0.0009427963,0.020508945
4,chris-d-111970,je suis satisfait des services proposes les prix me conviennent le service téléphonique est simple et efficace et rapide  je recommande car plusieurs contrats en cours,Direct Assurance,auto,28,avril,2021,I am satisfied with the services offered the prices suit me the telephone service is simple and efficient and fast I recommend because several contracts in progress,"['satisfied', 'offered', 'suit', 'telephone', 'service', 'simple', 'efficient', 'fast', 'several', 'progress']","[-0.02678428 -0.01804099  0.00445861 -0.03271764 -0.0082021  -0.01907044
 -0.02477929 -0.00996667  0.00810566 -0.0188677 ]",-0.02678428,-0.018040989,0.0044586053,-0.032717638,-0.0082021,-0.019070435,-0.024779286,-0.00996667,0.008105655,-0.018867701
2,pierre-m-114250,je ne suis pas satisfait des montants taxe et attentats qui étaient cachés dans le montant ht de la cotisation pour la première année et qui est compté séparément cette année augmentant le total à payer de façon plus que conséquente par rapport à linflation,Direct Assurance,auto,19,mai,2021,I am not satisfied with the amounts of tax and attacks which were hidden in the net amount of the contribution for the first year and which is counted separately this year increasing the total to be paid in a more than substantial way compared to inflation,"['not', 'tax', 'were', 'net', 'amount', 'contribution', 'first', 'year', 'separately', 'total', 'be', 'substantial', 'way', 'inflation']","[-0.01950755  0.016535    0.01257564  0.03504824  0.02126634  0.01528507
 -0.01576166  0.01360475 -0.00751091 -0.01375171]",-0.019507553,0.016534997,0.01257564,0.035048243,0.021266343,0.015285069,-0.015761657,0.013604752,-0.007510908,-0.01375171
4,wilfrid-kazmierczak-perso-52389,a lécoute bon rapport qualité prix en cas de problème toujours disponible et conciliant même en cas de souci avec le prestataire qui intervient dans le domicile,MAAF,auto,13,février,2017,listening good value for money in case of problem always available and conciliatory even in case of concern with the service provider who intervenes in the home,"['good', 'value', 'money', 'case', 'problem', 'always', 'available', 'conciliatory', 'even', 'concern', 'service', 'provider', 'home']","[-0.02294557 -0.00835272  0.00615664 -0.02563079 -0.01138368  0.00438264
  0.00886261 -0.01111533 -0.00805306 -0.00469452]",-0.022945572,-0.008352721,0.006156636,-0.025630785,-0.011383684,0.0043826373,0.008862605,-0.011115333,-0.008053061,-0.004694523
5,patrick--f-136827,excellent j ai pu assurer mon véhicule le week end avec les meilleurs tarifs possibles  cela a été très rapide donc je recommande vivement  april pour le serieux,APRIL Moto,moto,9,octobre,2021,excellent I was able to insure my vehicle over the weekend with the best possible rates it was very quick so I highly recommend April for the serious,"['excellent', 'was', 'able', 'insure', 'vehicle', 'weekend', 'possible', 'very', 'quick', 'highly', 'serious']","[ 0.00190705 -0.00241296  0.01458238 -0.00058045  0.00887246  0.02734483
  0.00721476 -0.02521208 -0.00868862 -0.00581942]",0.0019070526,-0.0024129571,0.014582377,-0.00058044767,0.008872461,0.027344828,0.007214759,-0.025212077,-0.008688622,-0.005819422
3,melito-81564,khalid très attentionné et aimable,NÃ©oliane SantÃ©,sante,3,décembre,2019,very caring and kind khalid,"['very', 'kind', 'khalid']","[-0.04720075  0.02991558  0.01659885  0.0262651   0.03447866 -0.01308142
  0.0177209  -0.00952032 -0.0047504  -0.06140226]",-0.04720075,0.029915579,0.016598854,0.026265098,0.034478664,-0.013081423,0.017720899,-0.009520318,-0.0047503985,-0.06140226
1,ciponor-74927,suite à un bris de glace je nai pas de réponse depuis 7 semaines suite à ma réclamation ils nont pas eu de retour de leur expert est ce du dolosif sinistre 537618067 enfin bref le client et encore plus lancien client na pas lécoute de lassureur,Direct Assurance,auto,10,avril,2019,following a glass breakage I have not had an answer for 7 weeks following my complaint they have not had a return from their expert is this sinister fraud 537618067 anyway the customer and even more so the former customer did not listen to the insurer,"['glass', 'breakage', 'not', 'answer', 'complaint', 'return', 'expert', 'sinister', 'fraud', 'anyway', 'customer', 'even', 'so', 'former', 'did', 'listen', 'insurer']","[ 0.00060069  0.00275839 -0.01083574 -0.01307068 -0.01111927 -0.00182019
 -0.00685513  0.00064363  0.0053316  -0.01624901]",0.0006006929,0.0027583858,-0.010835741,-0.013070681,-0.011119269,-0.0018201948,-0.006855126,0.00064363144,0.0053315996,-0.01624901
1,abderrahmane-k-108067,je suis pas satisfait parce que  le montant que je paye augmente et mon malus safait trois ans  qu il est fixe malgres j ai jamais fait un accident responsable deuis 4 ans,Direct Assurance,auto,26,mars,2021,"I am not satisfied because the amount I pay is increasing and my penalty has been fixed for three years, despite I have never had a responsible accident for 4 years","['not', 'amount', 'penalty', 'never', 'had', 'responsible', 'accident']","[ 0.01014056 -0.00815162 -0.04418051  0.04777292 -0.02497541 -0.0238791
 -0.01897414  0.03008508  0.00414795  0.01156409]",0.01014056,-0.008151615,-0.044180512,0.04777292,-0.024975406,-0.023879098,-0.018974138,0.030085085,0.0041479543,0.011564089
4,roudil-m-107375,simple et efficace la souscription sest faite avec un conseiller à lécoute en espérant que les services soient à la hauteur des engagements souscrits,L'olivier Assurance,auto,21,mars,2021,simple and effective the subscription was made with a listening adviser hoping that the services are up to the commitments subscribed,"['simple', 'effective', 'subscription', 'was', 'adviser', 'up', 'subscribed']","[ 0.01390374 -0.01008985  0.0078223  -0.0128771  -0.01983622 -0.01568125
  0.01074177  0.01244328  0.00628545  0.04346215]",0.0139037445,-0.010089855,0.007822302,-0.012877105,-0.01983622,-0.015681246,0.01074177,0.012443276,0.006285449,0.04346215
