note,day_date,vecteur_0,vecteur_1,vecteur_2,vecteur_3,vecteur_4,vecteur_5,vecteur_6,vecteur_7,vecteur_8,vecteur_9,assureur_active_assurances,assureur_afer,assureur_afi_esca,assureur_ag2r_la_mondiale,assureur_allianz,assureur_amv,assureur_april,assureur_april_moto,assureur_assur_bon_plan,assureur_assur_opoil,assureur_assuronline,assureur_axa,assureur_carac,assureur_cardif,assureur_cegema_assurances,assureur_cnp_assurances,assureur_crédit_mutuel,assureur_direct_assurance,assureur_eca_assurances,assureur_euroassurance,assureur_eurofil,assureur_gan,assureur_generali,assureur_gmf,assureur_groupama,assureur_génération,assureur_harmonie_mutuelle,assureur_intériale,assureur_lcl,assureur_lolivier_assurance,assureur_maaf,assureur_macif,assureur_magnolia,assureur_maif,assureur_malakoff_humanis,assureur_mapa,assureur_matmut,assureur_mercer,assureur_metlife,assureur_mgen,assureur_mgp,assureur_mma,assureur_mutuelle_des_motards,assureur_néoliane_santé,assureur_pacifica,assureur_peyrac_assurances,assureur_santiane,assureur_santévet,assureur_sma,assureur_sogecap,assureur_sogessur,assureur_solly_azar,assureur_suravenir,assureur_swisslife,assureur_zenup,produit_animaux,produit_auto,produit_credit,produit_garantiedecennale,produit_habitation,produit_moto,produit_multirisqueprofessionnelle,produit_prevoyance,produit_responsabilitecivileprofessionnelle,produit_sante,produit_vie,day_mounth_août,day_mounth_avril,day_mounth_décembre,day_mounth_février,day_mounth_janvier,day_mounth_juillet,day_mounth_juin,day_mounth_mai,day_mounth_mars,day_mounth_novembre,day_mounth_octobre,day_mounth_septembre,day_year_2016,day_year_2017,day_year_2018,day_year_2019,day_year_2020,day_year_2021
1,17,0.015379333,-0.0016297539,-0.018763946,0.016998362,-0.042269833,0.022071347,0.012935594,0.042649645,0.019530611,0.01908118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,1,0.010878388,-0.010315358,-0.003999146,0.01554895,0.014350572,-0.00021716139,-0.011689725,-0.007449856,0.0033008049,0.0305749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0.006241329,0.004694504,-0.016280698,0.00524888,0.010625552,-0.008622316,0.00013539959,-0.013052268,0.0015882669,-0.023150597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,27,0.0029089097,0.010967678,0.0037293017,-0.0016897294,-0.0037611716,-0.017430812,0.0004274156,-0.00244257,0.000680945,0.0052375454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,24,0.007946324,0.012547545,0.008154368,0.018580737,-0.0018725581,-0.0054364866,0.002671878,-0.002176182,0.012661946,0.01909955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,18,0.0038473655,0.00020629271,0.038829155,0.01616314,-0.006432345,-0.00022360848,0.009762392,-0.03922953,-0.030958958,0.0316923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,0.014914405,-0.027146589,0.014606878,0.024122566,0.02270534,0.015848001,0.012468333,-0.024033355,0.0069466676,0.011157458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,15,0.021193849,0.032216117,0.02241269,0.012417293,-0.023239681,-0.024814108,-0.014373636,0.025056127,-0.0047935145,0.031343676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,18,-0.017800402,-0.0035773767,0.0075739287,-0.053749293,-0.017252613,-0.016703896,-0.004439719,-0.0072948216,-0.0034449585,0.023742482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,24,0.0041719493,0.033132367,0.009731064,-0.0011937711,-0.010981587,-0.017346377,-0.014873989,-0.027156113,-0.0100090075,-0.008825387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,21,0.021720607,0.026286978,0.007317656,0.021204066,-0.0003898639,-0.0025446652,-0.012507474,-0.0063911765,0.0019912426,0.008856848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,17,-0.000876724,0.008936349,0.0074330675,-0.01459994,-0.011903548,0.01252593,-0.028112877,0.007165293,0.0038503169,0.0050148065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,29,0.008740669,0.011476474,0.0003997872,-0.0031829476,-0.020970492,0.01301732,0.025465017,0.0049064443,0.0028171306,0.023780327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,23,0.010774965,0.008664217,-0.0052279457,-0.0047836667,-0.020625899,-0.0062227845,-0.01776451,0.030461047,0.0023946865,-0.0021987995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,3,-0.02785843,-0.010232771,-0.030170355,-0.02085723,-0.0038350094,-0.034305762,-0.026249219,-0.043076403,-0.030994993,0.025639942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,9,0.01737671,0.0193687,-0.0023709664,-0.0119203655,0.033733755,-0.024160424,0.009768896,0.010491064,0.0035960088,0.0137885595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4,15,-0.0044666417,0.0023151818,0.014419345,0.0044396655,0.0062493915,0.0044905515,-0.009850452,0.019388476,-0.014635862,-0.0017671753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,17,-0.017508402,-0.005427298,-0.008240366,0.008794304,-0.018911801,0.0067570256,0.017271096,-0.013508138,0.008512353,-0.032687232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,31,0.024784122,0.01618565,0.029598948,-0.0053027603,-0.024347765,-0.04268018,-0.007437377,-0.010388163,-0.009550442,0.015858274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,28,0.009682469,0.042610154,-0.011551019,-0.0030913816,-0.0059820693,0.006167836,0.0066643283,0.018569978,-0.021027641,-0.02437406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,27,0.021438045,-0.016087318,0.05301212,0.04738417,-0.029668206,-0.043424785,0.02296187,-0.009563911,0.021427235,0.013520517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,17,0.014375486,0.03744744,-0.0019432774,-0.031392574,-0.012460708,0.0012546192,0.011731007,0.0127293,-0.0032312572,0.022393059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,15,0.020807866,0.015693022,-0.0136707425,0.008705322,-0.008749531,-0.012844573,-0.005071569,0.015571477,-0.001188097,0.03151956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,27,0.032459375,-0.0049938904,0.0014246188,-0.03119828,-0.03094981,-0.027571168,-0.034781665,0.0049225944,-0.0016948798,-0.015611319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,11,0.009633654,0.014926482,0.009620584,0.030887565,-0.01931576,0.003857029,-0.018955039,-0.008586115,-0.038992926,0.011265615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,6,-0.036750782,0.016189225,-0.012633101,0.02882194,0.012220192,-0.028318368,-0.031015938,0.0045150383,0.0066767875,0.016490018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,26,0.020638296,0.02288179,0.039466742,0.023424992,-0.014963751,0.011290863,-0.035304956,-0.0060329894,0.020248534,-0.00067847257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,8,0.003618915,0.0002893242,0.017432978,-0.049335886,0.0081803985,-0.008467685,-0.025928775,-0.048331853,0.0061963852,0.038638767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,19,-0.0080446005,0.013087774,-0.023031505,-0.03169976,-0.035817288,0.0017948691,0.013592789,0.009811055,-0.016571347,0.038595386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,16,0.001513607,0.026362646,-0.002531838,0.00037017206,-0.007596965,-0.017423732,-0.0076386174,0.0036245717,0.02015966,0.0201991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,27,0.0025228448,-0.04819897,-0.020724002,-0.07793063,0.00034003035,0.034069203,0.035449903,-0.014970556,-0.01714946,-0.024733447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,4,-0.00943104,0.00874498,0.008779716,0.019219229,-0.01621411,-0.0046188156,-0.003398707,-0.008423879,-0.0087432945,-0.02371821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,9,-0.00027473643,0.01735863,0.008948886,0.009751504,-0.0063578775,-0.032797076,-0.02549945,0.02068846,0.015359751,0.0058733663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,28,0.0028266076,0.039534446,0.018253885,0.012459905,-0.023911254,-0.031110814,-0.015975058,-0.0057348968,0.009759814,-0.020574315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,20,-0.011772636,0.005954681,0.021164225,0.011023118,-0.01983909,0.0022396108,0.026236007,0.009829281,0.013210807,-0.01614207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,21,0.008599686,0.02153359,0.035466023,0.00039622522,0.015942547,-0.03582067,0.011495524,-0.021012325,0.015176436,0.011884191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,25,0.0018837714,-0.008736475,0.009464336,-0.016703857,-0.011340203,-0.014699131,-0.030327562,0.0010322853,0.0010488579,0.018560564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3,-0.016745979,-0.0019561106,0.0148373,0.016509451,0.0014289389,-0.006110652,0.016943758,-0.029424373,0.02777844,-0.03209001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,-0.010466661,-0.0041181506,-0.0028351636,-0.009590194,0.0139751565,-0.0064896587,0.00026708178,0.0017197087,0.0038981875,0.0049080458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,9,0.0059530265,-0.013895939,0.030200671,-0.0101016965,-0.002992609,-0.018648507,0.014580953,-0.033409566,0.010189613,-0.008654736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,8,0.005442668,0.02124144,0.012047805,0.0109890625,-0.031303603,-0.019584069,0.013728368,0.012280514,0.0050830534,0.015262088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,11,0.034390736,0.031685278,-0.009532352,-0.009318564,-0.028656416,-0.013891298,-0.0037458194,0.008717155,0.009928198,-0.000430749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,24,0.028820205,0.013731081,-0.013850036,-0.008687545,-0.029056001,-0.013512393,0.0008028346,0.017242493,0.022268,0.01139892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13,-0.02158075,0.02517265,0.008013759,-0.01890888,-0.03144761,-0.07188985,-0.0015330985,-0.0035278797,-0.0137216635,-0.06990461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,27,0.026910001,-0.0032882013,0.001220456,0.022453174,0.009712443,-0.011867137,-0.001387006,0.00093752245,0.0362398,0.009357213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,0.004172254,0.034772668,0.026457787,0.0040234285,-0.02431135,-0.009398341,-0.022527857,-0.00456971,0.011346329,0.008316545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,13,0.007613643,0.007572165,-0.006560081,-0.0036156229,0.0109553365,-0.014995742,-0.013599403,-0.032513164,-0.020821862,-0.0032017664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,22,0.0035050719,0.03500421,-0.0004112348,0.034676477,0.023766397,0.014906954,0.009639381,0.02325779,0.05265084,0.00045415046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,30,-0.018147042,0.031621806,-0.028954728,0.0005012433,-0.0147025315,-0.013027055,-0.01896166,-0.02473565,-0.017359842,0.027963491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,15,0.0010108093,0.033394687,0.04212288,0.02762958,-0.025594335,-0.021871181,0.010019589,-0.0054668114,0.029389659,0.020869566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,9,0.014846593,0.020618623,0.04598306,0.004088433,-0.038177963,-0.019917669,-0.0027515434,-0.013216878,-0.014968582,-0.035515416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0.014378734,0.008067784,0.0074752853,-0.0031774263,0.016514353,0.02714478,0.019349346,-0.018339712,0.0041260477,0.014719183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,10,-0.02262382,0.018668277,0.0035641342,0.019055149,-0.029237965,0.010619326,0.0059345886,0.029951202,-0.015422884,-0.009961311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,9,0.0069276253,0.034904372,-0.006935776,-0.07116574,-0.0076834224,-0.0025006735,0.0062238853,0.02346729,-0.015926316,0.003136193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,18,-0.023378637,-0.023534507,-0.020724842,-0.01662167,0.03743804,-0.042607196,0.0549616,-0.030138668,0.023169477,0.012392784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
